in:WWR,in:g,in:Uwin,in:Uwal,in:IntShd,in:ExtShd,in:DaylightCtrl,out:TEDI,out:HDI,out:CDI,out:DF%,out:SGI,img
0.95,0.2,0.8,1.6,IntBlind,None,On,7.924938,0.756662,12.257752,29.859388,26.138659,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.4,1.6,0.9,None,ExtStr,On,7.931365,1.707754,10.642374,24.751861,54.362742,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.26,IntBlind,None,Off,7.938654,1.079334,11.729439,23.387097,17.703333,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.6,0.15,None,None,Off,7.941333,0.598006,12.55709,16.211745,25.511,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.26,None,ExtStr,Off,7.942695,0.774545,12.257537,18.486352,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.15,None,None,Off,7.94275,0.70694,12.373235,23.573201,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.6,0.26,IntBlind,None,Off,7.948358,0.687794,12.415564,16.439206,23.338129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.2,0.9,IntBlind,ExtStr,Off,7.948516,0.986455,11.905124,13.2134,18.959776,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,1.6,0.26,IntBlind,None,On,7.949579,0.669145,12.449542,16.397849,34.833996,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.26,None,None,Off,7.950611,1.084873,11.740412,23.304384,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.95,0.4,1.6,1.6,None,ExtStr,On,7.952433,1.747817,10.609894,24.813896,54.362742,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.26,None,None,On,7.953911,1.387922,11.227842,27.791563,51.021217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.9,None,None,On,7.958361,0.697621,12.415866,23.34574,36.089052,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,1.6,IntBlind,ExtStr,On,7.959661,1.326717,11.342334,23.242349,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.26,None,ExtStr,Off,7.970232,0.268962,13.16917,12.841191,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,0.8,0.15,None,ExtStr,Off,7.971436,0.173143,13.335081,12.923904,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.4,1.2,1.6,None,ExtStr,On,7.97884,1.257073,11.494222,22.952854,42.681914,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.15,IntBlind,ExtStr,On,7.983999,0.539877,12.729449,23.138958,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.26,IntBlind,ExtStr,On,7.988643,0.571578,12.683181,23.180314,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.26,IntBlind,None,Off,7.988809,0.770441,12.34341,23.531844,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.2,0.9,None,ExtStr,Off,8.001868,0.985625,11.997775,12.882548,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.26,None,None,Off,8.006942,0.777117,12.363002,23.449132,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.6,1.6,IntBlind,ExtStr,Off,8.017128,1.637226,10.909632,13.027295,19.728751,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.9,IntBlind,ExtStr,On,8.019142,0.726499,12.470418,23.221671,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.26,None,None,Off,8.023707,0.694941,12.532189,16.253102,25.511,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,0.8,0.9,IntBlind,ExtStr,Off,8.030167,0.766891,12.420202,13.068652,18.959776,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,0.8,0.15,IntBlind,None,Off,8.043324,0.359975,13.138526,23.449132,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.9,IntBlind,ExtStr,Off,8.046645,1.08897,11.897625,18.507031,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,1.6,1.6,IntBlind,ExtStr,Off,8.04948,1.717692,10.827359,18.362283,19.952217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.15,IntBlind,ExtStr,Off,8.053933,0.353116,13.168397,18.424318,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,1.6,1.6,None,ExtStr,Off,8.060149,1.63474,10.987449,12.985939,22.082834,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.4,1.6,1.6,IntBlind,ExtStr,On,8.063567,1.691237,10.896683,18.527709,29.795492,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.6,1.6,None,ExtStr,Off,8.065627,1.715463,10.858781,18.465674,22.341924,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,0.8,0.15,None,None,Off,8.065892,0.364042,13.170162,23.407775,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.26,IntBlind,ExtStr,Off,8.067297,0.423855,13.070286,18.548387,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.9,IntBlind,None,On,8.070269,0.961325,12.156294,16.418528,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,1.2,0.9,None,ExtStr,Off,8.070422,1.092445,11.932341,18.465674,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,1.6,IntBlind,ExtStr,On,8.073177,0.867932,12.320968,23.159636,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.2,0.15,IntBlind,ExtStr,On,8.083982,0.649893,12.712294,18.548387,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.9,None,ExtStr,Off,8.085628,0.764677,12.518826,12.985939,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.4,0.8,0.15,None,ExtStr,On,8.095377,0.48343,13.016429,22.911497,42.681914,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.4,0.8,0.26,None,ExtStr,On,8.096171,0.514876,12.964014,23.200993,42.681914,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.15,None,ExtStr,Off,8.096348,0.358633,13.231492,18.507031,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,0.8,0.26,IntBlind,None,Off,8.096817,0.428808,13.112295,23.46981,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,1.6,None,None,On,8.101078,1.289219,11.648279,23.407775,36.089052,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,1.2,0.26,IntBlind,ExtStr,On,8.104753,0.722251,12.624078,18.507031,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.26,None,ExtStr,Off,8.109621,0.429535,13.132946,18.465674,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.4,0.8,0.9,None,ExtStr,On,8.117957,0.676868,12.724262,23.200993,42.681914,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.15,None,None,On,8.119664,0.914971,12.320026,23.34574,57.135651,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.26,None,None,Off,8.120375,0.434013,13.143679,23.614557,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.9,None,None,On,8.122936,1.556996,11.227756,27.626137,51.021217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.9,IntBlind,None,On,8.127155,0.735721,12.639351,16.459884,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,1.2,0.9,None,None,On,8.130927,0.916984,12.335842,16.335815,36.591528,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.4,0.8,1.6,None,ExtStr,On,8.144719,0.807826,12.546087,23.263027,42.681914,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.9,IntBlind,ExtStr,Off,8.160461,0.757191,12.659592,18.548387,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.3,1.2,0.15,IntBlind,ExtStr,On,8.160952,1.180446,11.936666,24.710505,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,1.6,1.6,None,None,On,8.161927,1.544537,11.315737,16.315136,38.091563,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.2,0.26,IntBlind,ExtStr,On,8.162953,1.187819,11.92748,24.855252,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.26,None,None,On,8.168735,0.976354,12.298971,23.449132,57.135651,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,1.2,1.6,IntBlind,ExtStr,Off,8.173668,1.388039,11.603426,12.985939,18.959776,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,0.8,1.6,None,None,On,8.179688,0.956545,12.351573,23.46981,36.089052,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.2,0.9,IntBlind,ExtStr,On,8.180713,1.233379,11.879941,24.834574,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.15,IntBlind,ExtStr,Off,8.190671,1.398685,11.614296,23.325062,26.551414,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.9,None,ExtStr,Off,8.195214,0.764429,12.706642,18.527709,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.15,IntBlind,None,Off,8.195442,0.375687,13.371782,16.439206,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,1.6,IntBlind,ExtStr,Off,8.204236,1.366132,11.693158,18.444996,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.3,1.2,1.6,IntBlind,ExtStr,On,8.207419,1.281905,11.842629,24.896609,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.9,None,None,On,8.208857,0.694257,12.849967,16.377171,36.591528,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.26,IntBlind,ExtStr,Off,8.209751,1.431957,11.590026,23.283706,26.551414,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,1.2,1.6,None,ExtStr,Off,8.221138,1.365908,11.722443,18.465674,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,0.8,1.6,IntBlind,ExtStr,Off,8.221625,1.1783,12.044085,12.903226,18.959776,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.15,None,ExtStr,Off,8.224307,1.406934,11.657708,23.097601,29.742708,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.4,1.2,0.9,IntBlind,ExtStr,On,8.224458,1.054063,12.261376,18.382961,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,1.2,1.6,None,ExtStr,Off,8.225686,1.395739,11.67921,12.882548,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.6,1.6,IntBlind,None,On,8.229927,1.593098,11.348976,16.501241,23.338129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,1.6,0.9,IntBlind,None,On,8.230028,1.353881,11.758211,23.34574,35.006155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.4,1.6,0.15,IntBlind,ExtStr,On,8.234351,1.360049,11.755055,23.221671,39.650336,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.15,IntBlind,ExtStr,Off,8.23683,0.974021,12.419403,18.486352,29.795492,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.26,None,ExtStr,Off,8.252281,1.449306,11.633088,23.242349,29.742708,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,1.6,None,None,On,8.253035,1.679947,11.239981,27.440033,51.021217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.4,1.6,0.26,IntBlind,ExtStr,On,8.253629,1.396518,11.725659,23.035567,39.650336,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,0.8,1.6,IntBlind,ExtStr,Off,8.254544,1.015219,12.379245,18.507031,18.830423,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.2,1.2,1.6,IntBlind,None,Off,8.254987,1.38849,11.741709,16.501241,11.005751,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.4,1.6,0.26,IntBlind,ExtStr,Off,8.264969,1.042167,12.350991,18.507031,29.795492,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,0.8,1.6,None,ExtStr,Off,8.266743,1.175435,12.126137,12.965261,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.15,None,None,Off,8.267856,0.376726,13.493833,16.480562,24.060081,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.2,1.2,1.6,None,None,Off,8.26997,1.402067,11.744114,16.253102,12.103129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.26,IntBlind,None,Off,8.270375,0.47523,13.329697,16.480562,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,1.6,0.9,IntBlind,None,Off,8.271991,1.388911,11.770067,23.428453,17.703333,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.2,0.8,1.6,IntBlind,None,Off,8.274701,1.181259,12.129785,16.356493,11.005751,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.2,0.8,1.6,None,None,Off,8.27805,1.180967,12.136012,16.480562,12.103129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,0.8,1.6,None,ExtStr,Off,8.279367,1.017593,12.417634,18.341605,21.083558,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.9,IntBlind,None,Off,8.288449,1.080704,12.325245,23.325062,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.2,1.6,1.6,IntBlind,None,Off,8.292963,1.619749,11.411196,16.129032,11.802572,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
